SNO,INSTCODE,NAME_OF_THE_INSTITUTION,TYPE,INST_REG,DIST,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS,COLLFEE
747,SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2003,AU,EEE,116186,116186,177163,177163,160916,160916,152964,166676,163632,163632,116186,116186,173511,173511,160233,174418,107474,99480,43000
748,SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2003,AU,MEC,82853,162134,160408,162134,82853,162134,173630,173630,151480,166579,82853,162134,146328,172663,174915,174915,107474,99480,43000
749,SAVEOC,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE-OFF CAMPUS,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2024,AU,AI,138959,138959,175445,176513,173316,173316,147060,166617,177109,177109,138959,138959,138959,169207,138959,138959,107474,99480,43000
750,SAVEOC,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE-OFF CAMPUS,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2024,AU,CSE,99394,99394,164515,164515,148358,160260,169394,173870,154745,174226,99394,119780,172899,175735,166603,172759,107474,111910,43000
751,SAVEOC,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE-OFF CAMPUS,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2024,AU,ECE,98966,126810,98966,126810,168743,170810,174018,174018,174102,174102,98966,126810,153336,166883,98966,126810,107474,99480,43000
752,SIMH,SIMHADRI EDNL SOC GRP OF INSTNS,PVT,AU,VSP,SABBAVARAM,COED,JNTUV,2009,AU,CSE,93395.5,102511.5,134573,159497,140100,146526,132783,168156,135139,142215,106391,119110,119080,161621,127446,135793,107474,99480,43000
753,SIMH,SIMHADRI EDNL SOC GRP OF INSTNS,PVT,AU,VSP,SABBAVARAM,COED,JNTUV,2009,AU,ECE,93395.5,102511.5,146661,149941,140100,146526,147256,147256,135139,142215,106391,119110,161328,161328,127446,135793,107474,99480,43000
754,SIMH,SIMHADRI EDNL SOC GRP OF INSTNS,PVT,AU,VSP,SABBAVARAM,COED,JNTUV,2009,AU,EEE,146242,146242,146242,146242,146242,146242,146242,146242,146242,146242,146242,146242,146242,146242,146242,146242,107474,99480,43000
755,VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,PVT,AU,VSP,VISAKHAPATNAM,GIRLS,JNTUV,2008,AU,CAI,93395.5,44867,146661,164781,140100,51420,132783,64992,135139,115480,106391,44867,130197,50995,127446,106644,107474,50064,53000
756,VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,PVT,AU,VSP,VISAKHAPATNAM,GIRLS,JNTUV,2008,AU,CSC,93395.5,32635,146661,44267,140100,84254,132783,74588,135139,116052,106391,51886,130197,48287,127446,39435,107474,48032,53000
757,VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,PVT,AU,VSP,VISAKHAPATNAM,GIRLS,JNTUV,2008,AU,CSD,93395.5,31612,146661,153674,140100,144036,132783,83224,135139,157051,106391,119110,130197,38744,127446,123557,107474,53070,53000
758,VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,PVT,AU,VSP,VISAKHAPATNAM,GIRLS,JNTUV,2008,AU,CSE,93395.5,32533,146661,141893,140100,161378,132783,68619,135139,88578,106391,86281,130197,42712,127446,88279,107474,47800,53000
759,VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,PVT,AU,VSP,VISAKHAPATNAM,GIRLS,JNTUV,2008,AU,CSM,93395.5,35810,146661,163353,140100,150850,132783,64705,135139,114647,106391,35810,130197,46800,127446,173925,107474,64285,53000
760,VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,PVT,AU,VSP,VISAKHAPATNAM,GIRLS,JNTUV,2008,AU,ECE,93395.5,47616,146661,164632,140100,59703,132783,101411,135139,105096,106391,89541,130197,58732,127446,78242,107474,86177,53000
761,VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,PVT,AU,VSP,VISAKHAPATNAM,GIRLS,JNTUV,2008,AU,EEE,93395.5,67204,146661,116685,140100,74959,132783,128157,135139,129186,106391,76819,130197,110883,127446,101466,107474,126713,53000
762,VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,PVT,AU,VSP,VISAKHAPATNAM,GIRLS,JNTUV,2008,AU,INF,93395.5,31397,146661,149832,140100,175761,132783,100742,135139,141859,106391,119110,130197,53968,127446,64562,107474,68866,53000
763,VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,PVT,AU,VSP,VISAKHAPATNAM,GIRLS,JNTUV,2008,AU,MEC,93395.5,67082,146661,168120,140100,174953,132783,122342,135139,156548,106391,119110,130197,136858,127446,67082,107474,120092,53000
764,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002,AU,AID,21250,21250,91592,127823,128845,132448,47337,47337,58225,58225,157192,157192,25420,26034,130344,130344,33761,27973,68700
765,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002,AU,CAI,18512,21053,129685,129685,158310,158310,31214,41629,48154,48154,68822,68822,23085,23085,142777,142777,35430,23480,68700
766,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002,AU,CIV,73651,73651,165819,169614,153605,153605,121961,121961,162840,175856,135219,135219,97069,143084,148629,148629,150033,140795,68700
767,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002,AU,CSC,17294,17294,85438,115637,126137,175516,33349,36464,42187,42187,17294,17294,27897,27897,121291,121291,30657,26188,68700
768,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002,AU,CSD,19134,19134,84687,86971,153926,167900,39938,39938,39003,39003,19134,46615,24320,25405,98315,98315,32850,20936,68700
769,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002,AU,CSE,15152,15152,51726,87060,115599,117889,22531,22531,29577,29956,15152,15152,17606,17606,52983,57037,25234,25518,68700
770,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002,AU,ECE,22929,23088,121200,121240,176438,177852,35903,35903,39870,39870,58289,58289,28931,28931,79581,79581,46257,40060,68700
771,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002,AU,ECM,30190,30190,152238,152238,164475,164475,52930,52930,59644,133684,30190,30190,33239,33239,131737,131737,50379,56758,68700
772,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002,AU,EEE,38757,38757,170302,173276,158028,158028,75432,97718,93003,93003,55914,55914,58480,58480,147757,147757,77155,76298,68700
773,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002,AU,INF,19149,19149,149934,149934,141689,141689,37447,47979,58485,58485,25874,25874,33902,33902,157459,157459,48461,28531,68700
774,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002,AU,MEC,52795,79761,174593,174593,177573,177573,112417,170354,133363,133363,175032,175032,75848,150668,160470,160470,129810,120931,68700
775,VNIP,VISWANATHA INST OF PHARM SCI,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008,AU,PHD,123080,123080,123080,123080,123080,123080,123080,123080,123080,123080,123080,123080,123080,123080,123080,123080,107474,99480,38000
776,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008,AU,CIV,86783,86783,86783,86783,157881,157881,151473,171695,158473,158473,86783,86783,155655,160377,86783,86783,107474,99480,43000
777,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008,AU,CSC,75133,155546,124382,155546,85155,155546,141602,161911,159670,159670,75133,155546,124222,155546,75133,172672,122197,131065,43000
778,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008,AU,CSD,99288,99288,167508,167773,133201,167905,156119,171111,140444,140444,99288,99288,142964,175918,150296,150296,170933,99480,43000
779,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008,AU,CSE,84898,84898,177451,177451,174633,174633,174752,174752,174851,174851,84898,92630,126284,150570,135775,151676,149755,148385,43000
780,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008,AU,CSM,93395.5,67626,158148,158148,148521,148521,139750,155693,171090,171090,106391,115872,150165,159104,127446,121158,107474,143437,43000
781,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008,AU,ECE,82237,82237,140336,140336,175019,175019,175921,175921,171052,174429,169797,169797,153071,170127,171333,171333,107474,99480,43000
782,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008,AU,EEE,93395.5,102511.5,159356,159356,162454,162454,149389,166482,176357,176357,106391,119110,175963,175963,127446,162208,107474,99480,43000
783,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008,AU,MEC,143949,170840,143949,170840,165473,170840,171886,171886,174506,174506,143949,170840,156485,170840,143949,170840,107474,99480,43000
784,WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,AU,VSP,PINAGADI,COED,AU,2009,AU,CIV,141683,151689,141683,165852,141683,151689,141683,151689,141683,151689,141683,151689,157549,157549,141683,151689,107474,99480,43000
785,WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,AU,VSP,PINAGADI,COED,AU,2009,AU,CSE,103756,103756,159553,177139,108271,147190,103756,103756,130092,173339,103756,103756,126531,126531,159027,159027,153312,152130,43000
786,WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,AU,VSP,PINAGADI,COED,AU,2009,AU,ECE,125521,125521,163640,163640,145487,172736,169914,169914,145539,145539,125521,125521,148736,161355,148400,148400,145010,94910,43000
787,WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,AU,VSP,PINAGADI,COED,AU,2009,AU,EEE,130355,130355,177401,177401,177617,177617,173953,173953,175845,175845,130355,130355,174099,174145,148973,148973,107474,99480,43000
788,WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,AU,VSP,PINAGADI,COED,AU,2009,AU,MEC,140661,155514,156054,161182,171664,171664,175605,175605,140661,155514,140661,155514,175142,175142,140661,155514,107474,99480,43000
789,ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2008,AU,CSC,93395.5,81301,152540,152540,133562,146029,174306,174306,126760,137540,130421,130421,134099,134099,150951,153085,140053,171257,43000
790,ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2008,AU,CSE,60371,60371,165141,165141,176927,176927,127567,143932,133542,146803,60371,60371,117606,117606,147931,147931,130502,106563,43000
791,ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2008,AU,CSM,121284,121284,137873,149456,175930,177552,149768,149768,161854,173943,121284,121284,135728,135728,160499,160499,170866,173551,43000
792,ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2008,AU,ECE,78671,89305,176701,176701,115105,121725,151139,166685,170445,172146,78671,89305,169485,171606,174610,175606,136176,141927,43000
793,ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2008,AU,EEE,93395.5,156314,170069,170069,140100,156314,171909,171909,135139,156314,106391,156314,157082,157082,127446,156314,107474,99480,43000
794,ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2008,AU,MEC,128274,128274,153325,153325,167862,167862,166169,166169,140219,169337,128274,128274,174600,174935,145435,145435,107474,99480,43000
795,ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,VZM,CHEEPURUPALLI,COED,JNTUK,2001,AU,CSE,95430,100429,164750,165758,134648,163666,175573,175573,174252,174252,95430,125976,160862,161296,173161,173161,145660,128316,43000
796,ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,VZM,CHEEPURUPALLI,COED,JNTUK,2001,AU,CSM,112031,112031,129991,172387,176272,176272,133862,133862,156772,156772,112031,112031,162168,162168,112031,159745,167250,99480,43000
797,ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,VZM,CHEEPURUPALLI,COED,JNTUK,2001,AU,ECE,112179,123612,162123,174082,129421,174172,150148,175923,168784,170499,142236,142236,174989,174989,163874,163874,107474,137714,43000
798,ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,VZM,CHEEPURUPALLI,COED,JNTUK,2001,AU,EEE,98201,98201,131822,131822,98201,98201,153003,172775,98201,173050,98201,98201,123792,123792,98201,98201,107474,99480,43000
799,ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,VZM,CHEEPURUPALLI,COED,JNTUK,2001,AU,MEC,117763,117763,158693,158693,121727,175938,173666,173666,176156,176156,117763,117763,163674,163674,117763,117763,107474,99480,43000
800,AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2005,AU,CSD,93395.5,64605,99183,99183,99409,101623,81719,122012,141282,141282,106391,64605,95308,95308,127446,132780,137064,169130,43000
801,AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2005,AU,CSE,63362,63362,176795,176795,165512,165512,103755,103755,122341,130394,63362,63362,79047,82216,111420,111420,127188,149975,43000
802,AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2005,AU,CSM,76016,76016,176650,176650,122549,122549,127521,127521,162901,173547,76016,88443,95235,95235,134434,135248,168850,160604,43000
803,AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2005,AU,ECE,82894,82894,107771,107771,98557,107142,145898,145898,169790,169790,82894,82894,108205,108205,145445,147811,146451,156765,43000
804,AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2005,AU,EEE,99356,99356,127791,137413,127911,138425,155699,172684,128440,149695,99356,99356,122822,145230,169886,169886,173919,99480,43000
805,AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2005,AU,MEC,116327,141230,120879,143423,133389,141230,171146,171146,159660,159660,116327,141230,145764,145764,116327,174711,124302,99480,43000
806,GGIB,GOKUL GROUP OF INSTITUTIONS,PVT,AU,VZM,BOBBILI,COED,JNTUV,2010,AU,CAI,145536,145536,145536,145536,145536,145536,145536,145536,145536,145536,145536,145536,145536,145536,145536,145536,107474,99480,43000
807,GGIB,GOKUL GROUP OF INSTITUTIONS,PVT,AU,VZM,BOBBILI,COED,JNTUV,2010,AU,CSD,97202,97202,140490,140490,97202,97202,97202,97202,97202,97202,97202,97202,97202,97202,97202,97202,107474,99480,43000
808,GGIB,GOKUL GROUP OF INSTITUTIONS,PVT,AU,VZM,BOBBILI,COED,JNTUV,2010,AU,CSE,93395.5,102511.5,117870,117870,140100,146526,171934,171934,169559,169559,106391,119110,139996,139996,127446,135793,107474,99480,43000
809,GGIB,GOKUL GROUP OF INSTITUTIONS,PVT,AU,VZM,BOBBILI,COED,JNTUV,2010,AU,MEC,160465,160465,160465,160465,160465,160465,160465,160465,160465,160465,160465,160465,160465,160465,160465,160465,107474,99480,43000
810,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007,AU,CIV,21917,21917,50306,50520,72762,72762,37078,46048,32595,58982,21917,21917,31439,77544,21917,21917,62292,62135,10000
811,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007,AU,CSE,7800,7800,25049,25049,21153,28542,9409,9409,7800,7800,29466,29466,7861,7861,14128,14128,14029,23851,10000
812,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007,AU,ECE,8474,8474,35182,35182,36811,48399,18233,18233,11822,18794,8474,8474,13673,13673,39363,39363,14981,12498,10000
813,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007,AU,EEE,15663,15663,55620,106149,79364,79364,56701,56701,61193,77909,59768,59768,51342,51342,44086,44086,51510,40366,10000
814,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007,AU,INF,17948,17948,61600,61600,49780,49780,23554,37303,22336,54442,17948,34468,17948,17948,43116,43116,35361,44792,10000
815,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007,AU,MEC,34867,34867,61919,141377,112993,137616,58504,81990,59137,71701,34867,135980,49644,54476,144996,144996,59135,115544,10000
816,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007,AU,MET,93395.5,102511.5,154608,154608,42713,165041,119219,119219,117534,117534,106391,119110,62582,72034,107190,107190,100682,84356,10000
817,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008,AU,CIT,34051,34051,163798,176649,171913,171913,65122,65122,75416,75416,34051,34051,43916,47792,34051,66883,44118,53075,62300
818,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008,AU,CSE,27370,27370,154549,154549,154652,169353,55261,55261,71301,112568,29328,30636,36238,36238,169579,169579,42985,46726,62300
819,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008,AU,CSM,24597,24597,160346,176703,160883,176416,51226,62238,49077,65398,24597,24597,33196,33196,53082,53082,47053,39960,62300
820,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008,AU,CSS,35208,35208,163373,163373,44582,44824,77524,104466,74309,74309,35208,35208,43393,45175,35208,82681,53530,66980,62300
821,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008,AU,ECE,33753,33753,166305,176612,169477,173333,76354,80713,84950,84950,36702,36702,46849,48588,161253,161253,55929,50068,62300
822,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008,AU,EEE,53204,53204,150795,165104,67251,67251,96160,96160,113413,113413,53204,63890,67391,67727,102554,102554,113323,104510,62300
823,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008,AU,MEC,73520,73520,87316,89861,87398,121644,129140,137901,166977,166977,87593,87593,82857,109228,96568,131965,172695,149980,62300
824,MHRJ,MAHARAJAHS COLLEGE PHARMACY,PVT,AU,VZM,VIZIANAGARAM,COED,AU,2004,AU,PHM,147944,172679,147944,172679,147944,172679,147944,172679,147944,172679,147944,172679,147944,172679,147944,172679,107474,99480,63600
825,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009,AU,AID,83647,83647,95978,113565,106797,106797,126076,126076,169239,169239,83647,83647,110226,110226,107359,134788,137124,106821,43000
826,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009,AU,CIV,111526,111526,151607,151607,134835,134835,159895,172853,111526,148859,111526,111526,136826,144498,155832,155832,107474,99480,43000
827,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009,AU,CSE,65534,65534,177668,177668,85815,85815,96226,96226,163588,163588,73272,73272,87606,90259,97195,97195,125051,156469,43000
828,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009,AU,ECE,70706,70706,159594,159594,93173,93173,130042,155595,167106,167106,83324,83324,90375,93162,130792,159054,174777,154438,43000
829,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009,AU,EEE,93395.5,102511.5,124217,130741,130802,130802,127436,127436,131735,131735,106391,119110,114690,114690,114858,114858,168645,168558,43000
830,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009,AU,MEC,122488,134001,140668,140668,128756,134001,147062,162468,130543,134001,122488,134001,132296,166619,122488,149588,107474,99480,43000
831,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CHE,50950,50950,176626,176626,62603,165505,91302,151492,129778,129778,50950,50950,64980,64980,92955,128897,104287,143295,76900
832,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CIC,19744,19744,141236,141236,146279,146279,72309,72309,48816,82673,100195,100195,29014,29014,19744,111636,28679,38095,76900
833,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CIT,22686,24644,130526,156394,158691,166027,51432,51432,36491,56231,147149,147149,29846,37734,122690,122690,33943,37521,76900
834,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CIV,47505,50971,160737,162976,94037,94037,97702,132809,111635,117346,47505,50971,63995,76563,91556,91556,124735,76832,76900
835,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CSD,11273,18769,75938,79324,94288,103053,35977,39533,26930,30123,11273,18769,21522,22461,90743,90743,18550,31087,76900
836,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CSE,10134,10392,57767,57888,111711,111711,25727,25727,28362,28362,85375,85375,12651,14282,61453,61453,16478,17735,76900
837,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CSM,10453,10453,85881,105533,150304,150304,28141,33621,26448,26448,10453,10453,17269,18301,54206,121696,17847,18310,76900
838,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,ECE,19208,19208,87414,105404,120786,143851,34717,34717,32586,37289,19208,114513,21445,21445,96811,96811,26561,25744,76900
839,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,EEE,32842,32842,106705,164207,155591,169428,65014,70480,89618,89618,33956,33956,44782,52317,74170,74170,94027,87254,76900
840,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,INF,20015,20015,120947,125386,152537,152537,49544,49544,52679,52679,20015,20434,24508,26207,119705,127803,34739,28535,76900
841,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,MEC,45213,62120,154559,166004,163386,163386,78229,169872,107934,137906,45213,62120,76740,80308,105902,105902,96743,142686,76900
842,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011,AU,AID,98174,98174,175913,175913,138492,138492,143114,170498,128227,128227,120560,120560,129884,138841,98174,98174,168969,166283,43000
843,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011,AU,CIV,135322,135322,173917,173917,175917,175917,135322,153393,143796,143796,135322,135322,173710,174537,135322,135322,107474,99480,43000
844,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011,AU,CSE,62457,64109,176887,176887,122726,122726,141398,141398,174526,174526,69401,69401,116207,121821,144402,168247,159212,149450,43000
845,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011,AU,ECE,93395.5,102511.5,85652,127724,121554,121554,119668,134556,133151,175162,106391,119110,129923,129923,127446,149020,158879,169697,43000
846,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011,AU,EEE,100978,100978,166539,168109,140929,148536,144655,158041,138224,163312,100978,109408,167286,167286,155557,155557,107474,99480,43000
847,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011,AU,MEC,117674,117674,169551,169551,159482,159482,173452,173452,141088,158797,117674,117674,173399,173399,164559,164559,107474,99480,43000
848,BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2007,AU,CSE,125128,156214,172797,172797,177742,177742,169347,175942,160274,160274,176414,176414,163108,163108,161760,161760,171104,175728,43000
849,BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2007,AU,CSM,4652,137955,175104,175104,131892,139782,175055,175055,166711,166711,154437,154437,140580,140580,4652,141976,143213,141109,43000
